id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,label1,label2,cycle_norm
15.0,204.0,0.6781609195402298,0.25,0.0,0.0,0.6536144578313383,0.7388271201220888,0.8968602295746138,0.0,1.0,0.2801932367149788,0.5151515151510466,0.1132998294893639,0.0,0.7083333333333321,0.2622601279317536,0.5882352941175668,0.1083187119413793,0.5105809926894977,0.0,0.6666666666666714,0.0,0.0,0.2868217054263517,0.2344656172328072,1.0,2.0,0.5623268698060943
22.0,186.0,0.5344827586206896,0.75,0.0,0.0,0.5903614457831168,0.5567909308916512,0.6703241053342346,0.0,1.0,0.3558776167471649,0.5151515151510466,0.1421968949116063,0.0,0.7678571428571423,0.2942430703624836,0.5588235294117112,0.1357209206316412,0.6748749519045774,0.0,0.5833333333333357,0.0,0.0,0.201550387596896,0.46824081745374,1.0,1.0,0.5124653739612188
19.0,60.0,0.2183908045977011,0.1666666666666666,0.0,0.0,0.4427710843373234,0.3562241116198024,0.4782241728561764,0.0,1.0,0.4927536231884062,0.378787878787989,0.0890693709054986,0.0,0.523809523809522,0.4413646055437112,0.3823529411761228,0.1118794509237304,0.4101577529819167,0.0,0.5,0.0,0.0,0.3875968992248033,0.5951394642363965,0.0,0.0,0.1634349030470914
26.0,60.0,0.2183908045977011,0.75,0.0,0.0,0.5361445783132694,0.4759101809461512,0.3806549628629305,0.0,1.0,0.6457326892109592,0.3181818181819835,0.1264919680516953,0.0,0.3511904761904745,0.4882729211087451,0.3823529411761228,0.1381979564454525,0.42593305117353,0.0,0.5,0.0,0.0,0.5271317829457338,0.6180613090306508,0.0,0.0,0.1634349030470914
17.0,77.0,0.1839080459770115,0.4166666666666666,0.0,0.0,0.2259036144578488,0.1702637889688247,0.2670492910195818,0.0,1.0,0.7439613526570099,0.1060606060600548,0.1896257740285349,0.0,0.2202380952380949,0.7441364605543583,0.2058823529409892,0.2419238311487248,0.3301269719122786,0.0,0.25,0.0,0.0,0.5891472868217029,0.6238608119304061,0.0,0.0,0.2105263157894736
17.0,158.0,0.2471264367816091,0.1666666666666666,0.0,0.0,0.3403614457831452,0.3285371702637931,0.4448008102633345,0.0,0.0,0.6682769726247955,0.1212121212120109,0.2463878668222179,0.0,0.3214285714285729,0.6929637526652641,0.25,0.2839818350706977,0.4132358599461341,0.0,0.3333333333333357,0.0,0.0,0.7054263565891432,0.632836233084781,0.0,0.0,0.4349030470914127
20.0,211.0,0.4712643678160919,0.25,0.0,0.0,0.7620481927710898,0.5293219969478997,0.6497299122214706,0.0,1.0,0.3107890499194781,0.5303030303030027,0.2102665350444255,0.0,0.7619047619047628,0.3304904051172741,0.5147058823527004,0.2313964289400303,0.6902654867256715,0.0,0.6666666666666714,0.0,0.0,0.271317829457363,0.4277823805578578,1.0,1.0,0.5817174515235457
25.0,118.0,0.1781609195402298,0.9166666666666669,0.0,0.0,0.397590361445765,0.3941574013516487,0.4532410533423352,0.0,1.0,0.6183574879227081,0.3333333333330301,0.1394597505160177,0.0,0.3035714285714306,0.6695095948827401,0.397058823529278,0.1827329961812367,0.4240092343208985,0.0,0.3333333333333357,0.0,0.0,0.4883720930232549,0.5575807787903884,0.0,0.0,0.3240997229916897
22.0,158.0,0.4885057471264368,0.9166666666666669,0.0,0.0,0.6054216867470075,0.4802703291911925,0.5668467251856839,0.0,1.0,0.3429951690821298,0.4848484848480439,0.1157677465673572,0.0,0.7321428571428577,0.3240938166311338,0.4705882352936896,0.1537310351945464,0.6156213928434013,0.0,0.4166666666666714,0.0,0.0,0.4651162790697682,0.5611709472521369,0.0,0.0,0.4349030470914127
12.0,141.0,0.6494252873563219,0.4166666666666666,0.0,0.0,0.6566265060240823,0.4637017658600442,0.7302498311951382,0.0,1.0,0.3204508856682793,0.5,0.1263573543928871,0.0,0.7142857142857117,0.3496801705756951,0.5294117647054009,0.1344824027247426,0.5490573297422046,0.0,0.6666666666666714,0.0,0.0,0.372093023255811,0.581607290803646,1.0,1.0,0.3878116343490305
22.0,55.0,0.425287356321839,0.4166666666666666,0.0,0.0,0.4849397590361661,0.4083278831480328,0.5442268737339653,0.0,1.0,0.4975845410628068,0.5151515151510466,0.0868258099255143,0.0,0.4940476190476204,0.5373134328358304,0.4558823529409892,0.125915987201985,0.6752597152751108,0.0,0.5,0.0,0.0,0.4651162790697682,0.4748688207677389,0.0,0.0,0.149584487534626
7.0,200.0,0.293103448275862,0.6666666666666667,0.0,0.0,0.3373493975903727,0.5345541748419436,0.5582376772451028,0.0,1.0,0.5716586151368688,0.3030303030300274,0.2590415507493446,0.0,0.5119047619047628,0.4285714285714306,0.3088235294117112,0.2195789039116533,0.5398230088495595,0.0,0.5,0.0,0.0,0.550387596899224,0.5838166252416457,0.0,0.0,0.551246537396122
22.0,187.0,0.4425287356321839,0.5,0.0,0.0,0.6596385542168548,0.5927621539132346,0.8588791357191106,0.0,1.0,0.2318840579710013,0.5757575757579616,0.1502288432199563,0.0,0.547619047619051,0.2153518123667481,0.6029411764702672,0.1403137578697482,0.6594844170834975,0.0,0.6666666666666714,0.0,0.0,0.3255813953488378,0.3180060756697038,1.0,2.0,0.515235457063712
19.0,130.0,0.4022988505747126,0.1666666666666666,0.0,0.0,0.6626506024096273,0.5232177894048391,0.6115800135043905,0.0,1.0,0.3301127214170662,0.5151515151510466,0.0980436148254497,0.0,0.601190476190478,0.3475479744136578,0.5294117647054009,0.1497574569098958,0.41823778376299,0.0,0.6666666666666714,0.0,0.0,0.4263565891472822,0.3198011599005816,1.0,1.0,0.3573407202216067
25.0,81.0,0.293103448275862,0.6666666666666667,0.0,0.0,0.3463855421686901,0.5393503379114932,0.4529034436191743,0.0,1.0,0.7069243156199718,0.3636363636360329,0.1065242753298036,0.0,0.4107142857142847,0.6588486140724825,0.3676470588234224,0.1653937454845717,0.42593305117353,0.0,0.4166666666666714,0.0,0.0,0.4573643410852668,0.7172051919359248,0.0,0.0,0.2216066481994459
23.0,150.0,0.3563218390804598,0.9166666666666669,0.0,0.0,0.6144578313252964,0.4658818399825648,0.6878798109385542,0.0,1.0,0.2463768115942031,0.5454545454549589,0.1338059768464461,0.0,0.6904761904761898,0.3176972281449792,0.4705882352936896,0.1380947466198776,0.4501731435167428,0.0,0.6666666666666714,0.0,0.0,0.3100775193798419,0.2054681027340485,1.0,1.0,0.4127423822714681
18.0,22.0,0.6264367816091954,0.8333333333333334,0.0,0.0,0.2319277108433652,0.3265751035535231,0.274307900067523,0.0,1.0,0.690821256038646,0.1212121212120109,0.1481647671183736,0.0,0.2380952380952372,0.818763326226005,0.2205882352941444,0.1939828671689554,0.2627933820700292,0.0,0.3333333333333357,0.0,0.0,0.8449612403100737,0.6379453189726618,0.0,0.0,0.0581717451523545
15.0,192.0,0.3620689655172414,0.3333333333333333,0.0,0.0,0.7108433734939865,0.5578809679529186,0.5416948008102622,0.0,1.0,0.3252818035426656,0.5151515151510466,0.1277483622004851,0.0,0.6785714285714306,0.3027718550106613,0.5588235294117112,0.138662400660543,0.6879569065025066,0.0,0.5833333333333357,0.0,0.0,0.348837209302328,0.3729632698149672,1.0,2.0,0.5290858725761773
22.0,155.0,0.3563218390804598,0.0833333333333333,0.0,0.0,0.5903614457831168,0.6747329409199949,0.6130992572586074,0.0,1.0,0.5104669887278561,0.4696969696969972,0.1351072422148433,0.0,0.4761904761904745,0.3475479744136578,0.4705882352936896,0.1155950046444402,0.495575221238937,0.0,0.6666666666666714,0.0,0.0,0.3178294573643363,0.5169842584921298,0.0,0.0,0.4265927977839335
11.0,143.0,0.3045977011494253,0.6666666666666667,0.0,0.0,0.3012048192771033,0.4002616088947093,0.2945644834571226,0.0,1.0,0.7198067632850353,0.1060606060600548,0.229291932154716,0.0,0.3511904761904745,0.6098081023454114,0.147058823529278,0.2297450717308322,0.51212004617161,0.0,0.4166666666666714,0.0,0.0,0.5193798449612395,0.6684617508975421,0.0,0.0,0.3933518005540166
23.0,166.0,0.5172413793103449,0.8333333333333334,0.0,0.0,0.8614457831325524,0.5921081316764827,0.8333896016205244,0.0,1.0,0.2576489533011283,0.6363636363639671,0.172978551557037,0.0,0.7321428571428577,0.1705756929637516,0.544117647058556,0.1266900608937931,0.5613697575990813,0.0,0.6666666666666714,0.0,0.0,0.1782945736434058,0.3044739022369498,1.0,2.0,0.4570637119113573
23.0,76.0,0.2701149425287356,0.1666666666666666,0.0,0.0,0.4728915662650479,0.3219969478962312,0.3600607697501665,0.0,1.0,0.4170692431562059,0.3484848484849863,0.1323252265996544,0.0,0.3511904761904745,0.5181236673773952,0.3823529411761228,0.1362885746723137,0.5621392843401338,0.0,0.5,0.0,0.0,0.5038759689922472,0.563104114885391,0.0,0.0,0.2077562326869806
21.0,90.0,0.1954022988505747,0.3333333333333333,0.0,0.0,0.3162650602409655,0.4887726182690244,0.3571910871033097,0.0,1.0,0.5314009661835684,0.2878787878789808,0.1461455622363772,0.0,0.375,0.5095948827292176,0.2647058823527004,0.1749922592630852,0.377068103116585,0.0,0.3333333333333357,0.0,0.0,0.5348837209302282,0.6074288870477744,0.0,0.0,0.2465373961218836
19.0,115.0,0.5574712643678161,0.8333333333333334,0.0,0.0,0.4969879518072275,0.5779376498800985,0.5827143821742062,0.0,1.0,0.5958132045088433,0.5303030303030027,0.1090819348469906,0.0,0.547619047619051,0.398720682302752,0.3676470588234224,0.1336051192073455,0.4674874951904613,0.0,0.5,0.0,0.0,0.4186046511627879,0.4631317315658663,0.0,0.0,0.3157894736842105
8.0,119.0,0.5114942528735632,0.25,0.0,0.0,0.6536144578313383,0.5125354262044937,0.584740040513168,0.0,1.0,0.4444444444444428,0.5303030303030027,0.1126716324149725,0.0,0.5952380952380985,0.4307036247334821,0.4852941176468448,0.1401073382185984,0.5371296652558684,0.0,0.5833333333333357,0.0,0.0,0.4186046511627879,0.5334161833747544,0.0,0.0,0.3268698060941828
24.0,121.0,0.2356321839080459,0.3333333333333333,0.0,0.0,0.7259036144578488,0.6239372138652755,0.5651586765698866,0.0,1.0,0.4041867954911424,0.3181818181819835,0.1202997397469332,0.0,0.4464285714285729,0.5309168443496617,0.397058823529278,0.1624522654556699,0.4782608695652186,0.0,0.4166666666666714,0.0,0.0,0.5348837209302282,0.6538249102457883,1.0,1.0,0.332409972299169
26.0,22.0,0.2011494252873563,0.1666666666666666,0.0,0.0,0.457831325301214,0.3878351863963374,0.4250506414584762,0.0,1.0,0.5217391304347814,0.3030303030300274,0.1275240061024831,0.0,0.3392857142857153,0.5117270788912691,0.3676470588234224,0.1433584477242249,0.4432474028472484,0.0,0.5,0.0,0.0,0.4573643410852668,0.517122341894499,0.0,0.0,0.0581717451523545
12.0,142.0,0.3850574712643678,0.5833333333333334,0.0,0.0,0.7198795180723039,0.551122738173099,0.6780891289669171,0.0,1.0,0.4492753623188292,0.4545454545450411,0.0932872655478789,0.0,0.5952380952380985,0.3326226012793114,0.4705882352936896,0.1274125296728243,0.6006156213928477,0.0,0.5833333333333357,0.0,0.0,0.2868217054263517,0.5632421982877673,1.0,1.0,0.3905817174515236
19.0,82.0,0.3103448275862068,0.25,0.0,0.0,0.533132530120497,0.5890560279049524,0.4704591492234975,0.0,1.0,0.4798711755233569,0.4242424242420384,0.1099344880193839,0.0,0.3630952380952408,0.5565031982942372,0.3382352941175668,0.1443389410671898,0.5282801077337425,0.0,0.5,0.0,0.0,0.4496124031007724,0.6016293841480262,0.0,0.0,0.224376731301939
22.0,103.0,0.4712643678160919,0.6666666666666667,0.0,0.0,0.5030120481927725,0.5408763897972548,0.4939230249831183,0.0,1.0,0.573268921095007,0.4393939393939945,0.1258188997576965,0.0,0.5119047619047628,0.4605543710021322,0.4558823529409892,0.1359273402827909,0.500577145055793,0.0,0.5,0.0,0.0,0.3953488372093012,0.5592377796188899,0.0,0.0,0.2825484764542936
22.0,199.0,0.425287356321839,0.6666666666666667,0.0,0.0,0.7861445783132694,0.7205144974929141,0.8600607697501701,0.0,1.0,0.2528180354267135,0.5909090909090082,0.1317419007448634,0.0,0.7142857142857117,0.1663113006396628,0.5882352941175668,0.1254515429868945,0.6737206617929985,0.0,0.6666666666666714,0.0,0.0,0.2868217054263517,0.2254901960784323,1.0,2.0,0.5484764542936288
22.0,185.0,0.2413793103448275,0.75,0.0,0.0,0.6536144578313383,0.3889252234576048,0.6608710330857548,0.0,1.0,0.2624798711755289,0.5454545454549589,0.1245176343892993,0.0,0.6369047619047628,0.3326226012793114,0.544117647058556,0.1460419031891788,0.693728357060408,0.0,0.8333333333333357,0.0,0.0,0.3333333333333321,0.3395470864402092,1.0,1.0,0.5096952908587258
22.0,81.0,0.2701149425287356,0.8333333333333334,0.0,0.0,0.5722891566265105,0.4532374100719423,0.5401755570560418,0.0,1.0,0.5684380032206064,0.4545454545450411,0.1176972090101386,0.0,0.5178571428571423,0.5159914712153579,0.397058823529278,0.1362885746723137,0.5025009619084315,0.0,0.5,0.0,0.0,0.480620155038757,0.524164595415634,0.0,0.0,0.2216066481994459
21.0,82.0,0.3045977011494253,0.25,0.0,0.0,0.3433734939759176,0.3594942228035762,0.2104996623902764,0.0,1.0,0.6666666666666714,0.3030303030300274,0.1115049807053765,0.0,0.4107142857142847,0.603411513859271,0.3088235294117112,0.1905253380121792,0.5317429780684932,0.0,0.3333333333333357,0.0,0.0,0.5581395348837184,0.7264567798950594,0.0,0.0,0.224376731301939
12.0,154.0,0.4195402298850574,0.5,0.0,0.0,0.6656626506023997,0.5171135818617856,0.7138757596218781,0.0,1.0,0.3510466988727785,0.5454545454549589,0.0949475006730651,0.0,0.7559523809523796,0.4093816631130096,0.5735294117644116,0.1405717824336889,0.5767602924201611,0.0,0.5,0.0,0.0,0.4651162790697682,0.3043358188345735,1.0,1.0,0.4238227146814404
10.0,74.0,0.632183908045977,0.1666666666666666,0.0,0.0,0.2891566265060135,0.3804229343797729,0.2930452397029022,0.0,1.0,0.6521739130434696,0.1363636363630576,0.1314278022076678,0.0,0.2619047619047627,0.7889125799573549,0.1911764705882888,0.2064712560635726,0.2531742978068507,0.0,0.25,0.0,0.0,0.7829457364341046,0.7297707815520553,0.0,0.0,0.2022160664819944
8.0,21.0,0.2988505747126436,0.25,0.0,0.0,0.4608433734939865,0.3385655112273866,0.3023295070898051,0.0,1.0,0.6247987117552327,0.4090909090909918,0.0866014538275194,0.0,0.3928571428571423,0.4626865671641837,0.3823529411761228,0.1269480854577338,0.4836475567526008,0.0,0.3333333333333357,0.0,0.0,0.5426356589147296,0.5840927920463983,0.0,0.0,0.0554016620498614
22.0,200.0,0.6091954022988506,0.5,0.0,0.0,0.671686746987973,0.5075212557226934,0.7832545577312651,0.0,1.0,0.3317230273751903,0.5606060606060055,0.1474468276047744,0.0,0.7797619047619051,0.1279317697228066,0.5882352941175668,0.111363401795856,0.7183532127741472,0.0,0.6666666666666714,0.0,0.0,0.2790697674418574,0.3537696768848413,1.0,2.0,0.551246537396122
21.0,99.0,0.293103448275862,0.0833333333333333,0.0,0.0,0.2349397590361377,0.2650970132984582,0.3198852126941247,0.0,1.0,0.6553945249597319,0.2878787878789808,0.1523377905411465,0.0,0.3809523809523831,0.6332622601279212,0.4117647058819784,0.1857260811229224,0.3135821469796056,0.0,0.25,0.0,0.0,0.4573643410852668,0.6625241645954105,0.0,0.0,0.2714681440443213
6.0,87.0,0.2011494252873563,0.1666666666666666,0.0,0.0,0.4186746987951721,0.3884892086330964,0.4625253207292381,0.0,1.0,0.5555555555555429,0.378787878787989,0.0844925065063222,0.0,0.4047619047619051,0.6439232409381788,0.4558823529409892,0.1210651253999373,0.4982685648326281,0.0,0.3333333333333357,0.0,0.0,0.3953488372093012,0.548881524440759,0.0,0.0,0.2382271468144044
25.0,70.0,0.2528735632183908,0.4166666666666666,0.0,0.0,0.4789156626505928,0.4421190320470884,0.5082714382174203,0.0,1.0,0.6006441223832581,0.3181818181819835,0.1266714529300898,0.0,0.4583333333333321,0.6823027718550065,0.3088235294117112,0.1269996903705248,0.4867256637168111,0.0,0.3333333333333357,0.0,0.0,0.5658914728682127,0.5744269538801419,0.0,0.0,0.1911357340720221
17.0,199.0,0.2758620689655172,0.75,0.0,0.0,0.253012048192744,0.2903858731196891,0.3688386225523281,0.0,1.0,0.6586151368760227,0.1666666666669698,0.2917077986179635,0.0,0.3630952380952408,0.5927505330490419,0.3088235294117112,0.3161833006502235,0.467102731819935,0.0,0.4166666666666714,0.0,0.0,0.5891472868217029,0.5777409555371449,0.0,0.0,0.5484764542936288
9.0,168.0,0.5862068965517242,0.25,0.0,0.0,0.4698795180722754,0.4344887726182733,0.487002025658338,0.0,1.0,0.6070853462157828,0.1212121212120109,0.4936282868168362,0.0,0.3928571428571423,0.5138592750533064,0.25,0.4878728454948913,0.4178530203924637,0.0,0.5833333333333357,0.0,0.0,0.5116279069767415,0.5698702016017663,0.0,0.0,0.4626038781163435
17.0,33.0,0.2701149425287356,0.4166666666666666,0.0,0.0,0.1987951807228967,0.3291911925005522,0.3474004051316655,0.0,1.0,0.7439613526570099,0.0909090909090082,0.2169972179843853,0.0,0.2261904761904745,0.6801705756929692,0.2205882352941444,0.2047166890287926,0.2762601000384777,0.0,0.25,0.0,0.0,0.651162790697672,0.6978735156034261,0.0,0.0,0.0886426592797784
22.0,161.0,0.3735632183908046,0.9166666666666669,0.0,0.0,0.6204819277108413,0.5467625899280577,0.6002700877785259,0.0,1.0,0.3896940418679548,0.5454545454549589,0.1503185856591571,0.0,0.6071428571428577,0.4051172707889208,0.5294117647054009,0.1476932603983911,0.7795305886879547,0.0,0.5833333333333357,0.0,0.0,0.4341085271317837,0.5110466721899982,0.0,0.0,0.443213296398892
6.0,12.0,0.3103448275862068,0.5,0.0,0.0,0.322289156626482,0.5114453891432333,0.378122889939231,0.0,1.0,0.4041867954911424,0.3484848484849863,0.0856591582159183,0.0,0.3273809523809525,0.5458422174840081,0.2794117647058556,0.117607596243161,0.4093882262408641,0.0,0.5,0.0,0.0,0.5581395348837184,0.6908312620822983,0.0,0.0,0.0304709141274238
26.0,27.0,0.1551724137931034,0.1666666666666666,0.0,0.0,0.2710843373494072,0.373882712012211,0.3467251856853472,0.0,1.0,0.5636070853462201,0.378787878787989,0.1275240061024831,0.0,0.3452380952380949,0.5714285714285694,0.3088235294117112,0.1437712870265244,0.4447864563293606,0.0,0.4166666666666714,0.0,0.0,0.651162790697672,0.5876829605081468,0.0,0.0,0.0720221606648199
28.0,58.0,0.1839080459770115,0.1666666666666666,0.0,0.0,0.2560240963855165,0.3228689775452409,0.1873733963538129,0.0,0.0,0.6586151368760227,0.1969696969699725,0.1647671183702783,0.0,0.2380952380952372,0.684434968017058,0.2794117647058556,0.2484260501599777,0.2862639476721824,0.0,0.3333333333333357,0.0,0.0,0.7286821705426334,0.7582159624413123,0.0,0.0,0.1578947368421052
19.0,127.0,0.5574712643678161,0.5,0.0,0.0,0.6144578313252964,0.5480706344015758,0.6340310600945287,0.0,1.0,0.4557165861513539,0.4393939393939945,0.1208830656017241,0.0,0.6845238095238102,0.400852878464832,0.4558823529409892,0.1375270925792122,0.5933051173528341,0.0,0.4166666666666714,0.0,0.0,0.372093023255811,0.5538525269262635,0.0,0.0,0.3490304709141275
8.0,118.0,0.5632183908045977,0.5,0.0,0.0,0.5210843373494072,0.3121866143448883,0.4912221471978384,0.0,1.0,0.3687600644122284,0.5151515151510466,0.1170690119357473,0.0,0.601190476190478,0.4243070362473276,0.4705882352936896,0.1283414181030053,0.5606002308580216,0.0,0.5,0.0,0.0,0.3023255813953476,0.5421154377243838,0.0,0.0,0.3240997229916897
23.0,99.0,0.3103448275862068,0.5833333333333334,0.0,0.0,0.4367469879518069,0.3788968824940113,0.5737677245104678,0.0,1.0,0.428341384863117,0.3333333333330301,0.1251458314637048,0.0,0.4166666666666643,0.4946695095948854,0.3823529411761228,0.1698317679843128,0.3843786071565986,0.0,0.5833333333333357,0.0,0.0,0.4496124031007724,0.5753935376967689,0.0,0.0,0.2714681440443213
26.0,39.0,0.2183908045977011,0.25,0.0,0.0,0.4066265060240823,0.4336167429692636,0.2683997299122218,0.0,1.0,0.4879227053140056,0.3181818181819835,0.1504980705375587,0.0,0.3333333333333321,0.5671641791044806,0.3529411764702672,0.1693673237692223,0.482493266641022,0.0,0.4166666666666714,0.0,0.0,0.4651162790697682,0.6005247169290229,0.0,0.0,0.1052631578947368
17.0,182.0,0.5689655172413793,0.5,0.0,0.0,0.4277108433734895,0.3771528231959919,0.4466576637407158,0.0,1.0,0.6682769726247955,0.1212121212120109,0.298617966436332,0.0,0.422619047619051,0.7739872068230369,0.2058823529409892,0.3115904634121165,0.3478260869565233,0.0,0.4166666666666714,0.0,0.0,0.4728682170542626,0.6378072355702855,0.0,0.0,0.5013850415512465
12.0,62.0,0.2701149425287356,0.25,0.0,0.0,0.3012048192771033,0.413996075866585,0.4621877110060772,0.0,1.0,0.4847020933977433,0.3939393939390356,0.1182805348649367,0.0,0.4285714285714306,0.5735607675906209,0.3823529411761228,0.1436164722881656,0.440169295883031,0.0,0.3333333333333357,0.0,0.0,0.4186046511627879,0.5778790389395212,0.0,0.0,0.1689750692520775
8.0,82.0,0.5977011494252874,0.6666666666666667,0.0,0.0,0.5722891566265105,0.3658164377588875,0.4167792032410524,0.0,1.0,0.4476650563607052,0.4393939393939945,0.0931077806694773,0.0,0.547619047619051,0.5415778251599193,0.441176470587834,0.1312312932191162,0.5479030396306257,0.0,0.5833333333333357,0.0,0.0,0.4108527131782935,0.6705330019331655,0.0,0.0,0.224376731301939
14.0,61.0,0.2471264367816091,0.4166666666666666,0.0,0.0,0.322289156626482,0.3520819707870117,0.4127278865631325,0.0,1.0,0.5716586151368688,0.3181818181819835,0.1567800412815216,0.0,0.4047619047619051,0.5181236673773952,0.4705882352936896,0.2128702652492506,0.4386302424009258,0.0,0.4166666666666714,0.0,0.0,0.4108527131782935,0.5642087821043944,0.0,0.0,0.1662049861495844
19.0,75.0,0.5574712643678161,0.9166666666666669,0.0,0.0,0.5903614457831168,0.4231523871811689,0.4485145172180935,0.0,1.0,0.6183574879227081,0.4242424242420384,0.1286457865924788,0.0,0.5,0.5522388059701484,0.441176470587834,0.1406233873464728,0.4871104270873374,0.0,0.5,0.0,0.0,0.3410852713178265,0.588235294117645,0.0,0.0,0.2049861495844875
7.0,121.0,0.1551724137931034,0.1666666666666666,0.0,0.0,0.3012048192771033,0.3551340745585349,0.4388926401080333,0.0,1.0,0.7165861513687588,0.1363636363630576,0.204523018935653,0.0,0.2500000000000035,0.7206823027718627,0.2647058823527004,0.2924450407678804,0.4290111581377474,0.0,0.4166666666666714,0.0,0.0,0.5658914728682127,0.7180336923501827,0.0,0.0,0.332409972299169
15.0,95.0,0.5344827586206896,0.5,0.0,0.0,0.4096385542168832,0.256158709396125,0.3446995273463891,0.0,1.0,0.6135265700483075,0.1818181818180164,0.1474468276047744,0.0,0.2261904761904745,0.7484008528784756,0.2058823529409892,0.2041490349881272,0.2708734128511025,0.0,0.3333333333333357,0.0,0.0,0.8372093023255793,0.6614194973764143,0.0,0.0,0.260387811634349
22.0,182.0,0.3563218390804598,0.5,0.0,0.0,0.6596385542168548,0.5437104861565345,0.6401080351114139,0.0,1.0,0.3494363929146544,0.5303030303030027,0.1190433455981363,0.0,0.726190476190478,0.2963752665245209,0.5147058823527004,0.1672515223449266,0.5983070411696829,0.0,0.6666666666666714,0.0,0.0,0.4418604651162781,0.4032035349351019,1.0,1.0,0.5013850415512465
